PetID,Age,Quantity,Fee,VideoAmt,PhotoAmt,AdoptionSpeed,HasName_0,HasName_1,NameLen,NameNumWords,ThreeMonths_0,ThreeMonths_1,DomesticBreed_0,DomesticBreed_1,PureBreed_0,PureBreed_1,Breed_243,Breed_247,Breed_254,Breed_264,Breed_265,Breed_266,Breed_283,Breed_285,Breed_292,Breed_299,Breed_999,Gender_1,Gender_2,Gender_3,NumColor_1,NumColor_2,NumColor_3,Color_1,Color_2,Color_3,Color_4,Color_5,Color_6,Color_7,Size_1,Size_2,Size_3,FurLength_1,FurLength_2,Vaccinated_0,Vaccinated_1,Dewormed_0,Dewormed_1,Sterilized_0,Sterilized_1,Preparation_0,Preparation_1,Health_0,Health_1,Cost,Density,State_0,State_41325,State_41326,State_41327,State_41330,State_41332,State_41336,State_41401,RescuerFreq,Rescuer_09771cded8c18d94a16a6548377410a8,Rescuer_167119eeb94dec6c615c602952c527c8,Rescuer_438a9bdce8ef4d5948fc40e422d34d0d,Rescuer_5aca30a29e8290093fee2a334d65d835,Rescuer_90569c3f7cb0af35cba5dac82c0ac9d7,Rescuer_95eab75701bfbddafb9e1e01e1ee9214,Rescuer_999,Rescuer_b770bac0ca797cf1433c48a35d30c4cb,Rescuer_c00756f2bdd8fa88fc9f07a8309f7d5d,Rescuer_c6fa60201b7ca135608d592d7ac19ec4,Rescuer_e62135526c27156b8479420aad166317,Media_0,Media_1,DescLen,DescNumWords,active,adorable,beautiful,birth,box,cute,eyes,family,friendly,fur,good,healthy,indoor,little,lovely,mother,playful,siblings,sweet,trained
4158fbb67,3,1,0,0,1,0,0,1,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,91,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39e0f5513,2,1,0,0,3,0,0,1,10,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,1,0,0,1,355,74,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4546c89b3,8,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,490,99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3c59aa98d,9,1,0,0,2,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,217,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
888116751,15,1,0,0,1,0,0,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,554,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81573a25f,3,1,0,0,5,0,0,1,9,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,454,91,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
588ac0ef1,4,1,0,0,2,0,0,1,9,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,1,0,0,0,0,0,1,252,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97fe7f730,36,1,0,0,1,0,0,1,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,2,0.5556569343065694,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,283,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594c46c16,5,1,100,0,6,0,0,1,4,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0.032998783454987836,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,331,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f1b7bea6,15,1,0,0,5,0,0,1,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,206,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851c46a9c,2,7,0,0,5,0,0,1,13,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.01322992700729927,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,199,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36ed4f417,8,1,0,0,1,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.5556569343065694,0,0,1,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,1,285,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
e65ac2a2e,2,1,0,0,5,0,0,1,5,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,511,106,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
51572cdd3,24,1,0,0,4,1,0,1,19,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,202,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a1240a5d,4,1,0,1,5,0,0,1,4,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.0015206812652068127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,300,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
aa4b23487,3,1,0,0,14,0,0,1,14,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,525,110,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
01a985b44,3,2,0,0,2,1,0,1,9,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,556,103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11757c072,24,1,100,0,5,0,0,1,11,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,0,0,1,692,124,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5c716a537,2,1,50,0,2,0,0,1,37,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,893,172,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5da236a17,2,1,0,0,5,0,0,1,5,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,1,651,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
026c5716f,3,1,0,0,3,0,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.032998783454987836,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,310,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105fd5ad7,9,2,0,0,3,1,0,1,15,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.01322992700729927,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f13a2d89,2,1,0,0,11,0,0,1,9,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,332,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
869c8208d,4,1,0,0,1,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae16e308d,2,1,0,0,5,0,0,1,10,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,144,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bbf029a0a,18,1,0,0,6,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,1,0,0,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6efbd2584,12,2,0,0,2,1,0,1,3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
799ea79a2,5,1,120,0,5,0,0,1,16,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,338,56,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14f54fdb9,1,1,0,0,3,0,0,1,5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,1,298,53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32141c266,2,1,0,0,2,0,0,1,9,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,214,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a878a916e,2,1,0,0,5,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1550,311,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1
b988d6443,2,4,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,396,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
76d876216,10,1,0,0,2,0,0,1,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,333,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f66047cfa,4,1,0,0,5,0,0,1,13,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,205,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977cfb864,2,1,0,0,5,0,0,1,4,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,1,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccccfeabe,8,1,0,0,3,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,247,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6967987d5,2,1,0,0,2,0,0,1,3,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.008059610705596108,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,575,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c39c602a7,1,1,0,1,6,0,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,1,1025,214,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
765da0e39,1,1,1,0,16,0,0,1,11,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1016,190,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55c23ed2e,3,1,0,0,9,0,0,1,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,655,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027f2dfd,2,1,0,0,1,0,0,1,11,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,182,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8f42303f4,12,1,0,0,6,0,0,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,188,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cdf03dc31,2,1,50,0,2,1,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,319,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c60d114f,2,1,0,0,1,0,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,602,114,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
092b4242a,1,1,0,0,12,0,0,1,23,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,755,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
062de1f53,1,3,50,0,5,0,0,1,17,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,572,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1a0499255,8,1,0,0,4,0,0,1,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,170,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52c904832,1,1,0,0,3,0,0,1,5,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,1,419,76,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
59a320894,3,1,0,0,5,0,0,1,3,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.0071472019464720185,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,529,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818d4a56e,1,4,0,0,4,0,0,1,14,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb9ae7d12,3,2,0,0,4,0,0,1,27,5,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.0077554744525547455,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,1,205,39,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79c15bb50,2,3,0,0,2,1,0,1,9,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661d0fff,6,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,137,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222a3f408,1,1,0,0,4,0,0,1,6,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,953,192,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1de8d0099,4,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a430bd08,12,1,0,1,5,0,0,1,4,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,348,65,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
9137fd90c,12,1,0,0,3,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0.31554136253041365,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,361,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a977f3331,4,1,0,0,5,1,0,1,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,623,114,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
5183f369d,7,1,0,0,1,1,0,1,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,187,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0f506dd65,24,2,0,0,0,1,0,1,12,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.01322992700729927,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655cbd9ad,5,1,0,0,2,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.5556569343065694,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,97,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
